Audio,Darwin,Josefina,Richard,Sayuri
17492,4,2,5,1
17493,2,4,2,1
17494,2,4,3,4
17495,2,3,3,4
17496,4,3,3,2
17497,4,5,5,2
17498,4,2,1,4
17499,3,3,1,4
17500,4,4,3,4
17501,4,4,5,2
17502,4,2,1,4
17503,3,4,1,2
17504,4,4,5,2
17505,4,4,5,1
17506,2,3,1,2
17507,3,3,3,2
17508,2,3,3,4
17509,5,5,5,4
17510,3,2,2,1
17511,4,3,3,1
17512,4,3,5,4
17513,2,2,2,2
17514,4,4,5,2
17515,4,5,5,4
17516,4,2,3,2
17517,4,2,4,2
17518,5,5,5,2
17519,2,2,2,1
17520,2,3,2,2
17521,4,4,3,2
17522,2,2,2,4
17523,2,1,1,4
17524,4,5,5,2
17525,2,3,1,3
17526,4,5,5,2
17527,2,3,5,4
17528,2,4,3,2
17529,4,5,5,2
17530,3,3,4,4
17531,4,3,5,1
17532,4,5,3,1
17533,4,2,1,1
17534,2,3,5,4
17535,4,5,5,4
17536,2,3,5,2
17537,2,3,3,2
17538,2,4,5,4
17539,2,2,3,4
17540,2,3,2,4
17541,4,5,5,2
17542,2,3,1,4
17543,4,3,3,2
17544,4,2,1,2
17545,4,5,5,1
17546,4,4,5,2
17547,4,4,3,2
17548,3,4,5,4
17549,2,3,2,4
17550,4,4,5,1
17551,4,2,5,1
17552,4,2,2,4
17553,2,4,5,2
17554,2,2,2,2
17555,2,3,5,4
17556,4,3,4,2
17557,3,4,1,2
17558,4,4,4,2
17559,4,3,5,1
17560,4,5,5,2
17561,4,4,5,2
17562,2,3,2,4
17563,4,4,5,4
17564,3,2,4,2
17565,4,4,5,3
17566,4,2,5,2
17567,2,3,1,4
17568,4,2,3,2
17569,3,3,3,2
17570,3,4,3,4
17571,3,2,4,1
17572,4,4,5,1
17573,4,4,4,1
17574,4,4,5,4
17575,4,4,2,4
17576,3,3,4,2
17577,4,4,3,2
17578,4,2,3,4
17579,2,3,1,4
17580,2,3,2,4
17581,2,3,2,2
17582,4,4,4,2
17583,4,4,4,4
17584,3,3,2,4
17585,2,4,5,4
17586,2,3,3,2
17587,4,2,3,4
17588,2,3,5,2
17589,4,4,3,2
17590,4,3,2,1
17591,2,3,3,2
17592,4,5,4,2
17593,2,2,2,4
17594,4,5,5,2
17595,2,4,3,4
17596,2,3,1,4
17597,3,4,4,4
17598,2,3,1,2
17599,2,3,1,4
17600,3,3,3,2
17601,4,5,5,2
17602,2,3,4,1
17603,2,3,4,2
17604,2,3,4,2
17605,2,2,1,4
17606,3,3,3,2
17607,3,3,2,4
17608,4,5,5,4
17609,5,4,5,4
17610,2,2,1,2
17611,2,2,1,4
17612,3,5,5,2
17613,2,3,3,2
17614,3,3,3,4
17615,4,4,4,2
17616,4,2,1,2
17617,4,5,5,1
17618,4,3,3,2
17619,2,3,2,2
17620,2,2,2,4
17621,4,3,3,2
17622,4,4,5,4
17623,2,2,1,4
17624,3,4,5,4
17625,2,3,3,2
17626,3,3,3,4
17627,4,5,5,2
17628,3,3,3,2
17629,4,5,5,1
17630,2,2,4,2
17631,2,2,3,4
17632,4,4,5,2
17633,4,4,5,2
17634,4,4,5,1
17635,3,5,3,2
17636,2,3,4,2
17637,4,3,3,4
17638,3,5,5,4
17639,2,3,3,1
17640,2,3,2,1
17641,3,2,3,4
17642,3,3,3,2
17643,2,3,3,2
17644,4,4,5,4
17645,4,3,4,2
17646,4,3,3,2
17647,2,3,3,2
17648,4,3,4,1
17649,2,3,1,2
17650,4,4,5,2
17651,4,3,5,4
17652,4,4,5,4
17653,4,4,5,2
17654,4,5,5,3
17655,4,2,1,2
17656,4,4,4,4
17657,4,3,3,2
17658,4,4,2,2
17659,4,5,3,4
17660,4,3,3,1
17661,4,4,4,1
17662,4,2,4,1
17663,4,4,2,4
17664,4,4,5,4
17665,4,2,5,2
17666,2,3,4,2
17667,2,3,4,4
17668,4,4,5,4
17669,4,4,4,4
17670,2,2,1,2
17671,1,3,1,4
17672,3,3,3,2
17673,4,4,5,2
17674,2,3,1,1
17675,5,4,5,2
17676,2,3,1,2
17677,4,4,5,4
17678,4,3,1,4
17679,2,2,1,1
17680,3,4,4,1
17681,2,1,3,4
17682,3,2,2,2
17683,3,3,2,2
17684,3,4,4,4
17685,5,4,5,2
17686,2,2,3,2
17687,4,4,4,2
17688,3,3,3,1
17689,2,3,4,2
17690,2,2,4,2
17691,2,2,2,4
17692,4,4,3,4
17693,3,3,1,2
17694,4,4,5,3
17695,4,4,5,2
17696,4,3,4,4
17697,2,3,3,2
17698,4,5,5,2
17699,2,4,3,4
17700,4,4,5,1
17701,2,2,5,1
17702,2,2,4,1
17703,2,1,3,4
17704,2,2,3,4
17705,4,4,5,2
17706,2,3,4,2
17707,4,4,5,4
17708,2,3,1,4
17709,2,3,2,4
17710,3,3,4,2
17711,4,4,3,4
17712,4,4,5,2
17713,2,3,3,2
17714,4,5,5,1
17715,4,4,3,2
17716,2,4,2,2
17717,4,3,2,4
17718,3,4,5,4
17719,5,5,5,1
17720,4,2,3,1
17721,2,3,2,4
17722,4,4,4,2
17723,4,4,4,2
17724,4,4,4,4
17725,2,4,5,2
17726,2,2,4,2
17727,4,3,2,2
17728,2,2,1,1
17729,3,3,3,2
17730,2,3,3,2
17731,3,3,3,4
17732,4,4,2,4
17733,3,5,5,2
17734,4,4,5,3
17735,2,3,3,2
17736,2,3,4,4
17737,3,4,4,2
17738,4,3,3,2
17739,3,3,4,4
17740,4,2,5,1
17741,3,2,3,1
17742,2,3,3,1
17743,2,3,3,4
17744,2,3,3,4
17745,3,4,5,2
17746,2,3,5,2
17747,3,5,4,4
17748,4,2,4,4
17749,4,4,5,4
17750,4,4,5,2
17751,2,2,3,4
17752,3,2,2,2
17753,2,2,4,2
17754,4,5,4,1
17755,4,5,5,2
17756,4,5,5,2
17757,5,5,5,4
17758,4,3,4,4
17759,4,3,4,1
17760,3,4,3,1
17761,4,4,4,4
17762,4,2,3,2
17763,4,3,3,2
17764,4,5,5,4
17765,2,3,4,2
17766,2,4,4,2
17767,4,4,5,2
17768,3,2,2,1
17769,4,4,5,2
17770,3,2,1,2
17771,4,4,2,4
17772,3,3,2,4
17773,3,3,2,2
17774,2,3,1,3
17775,4,3,4,2
17776,3,2,1,4
17777,4,5,5,2
17778,2,2,1,2
17779,2,3,2,4
17780,3,3,4,1
17781,4,2,5,1
17782,2,2,2,1
17783,4,4,5,4
17784,3,3,4,4
17785,4,3,3,2
17786,2,3,3,2
17787,3,2,5,4
17788,2,2,1,4
17789,5,4,5,4
17790,3,3,1,2
17791,3,3,2,2
17792,3,3,4,4
17793,2,4,5,4
17794,4,4,4,4
17795,4,2,2,2
17796,3,5,5,4
17797,3,4,4,2
17798,2,2,4,2
17799,2,3,4,1
17800,1,2,2,2
17801,2,2,1,2
17802,2,3,4,4
17803,4,4,4,2
17804,3,3,1,4
17805,4,2,2,4
17806,3,3,4,4
17807,2,4,3,2
17808,3,4,2,4
17809,3,2,2,2
17810,3,2,4,2
17811,4,5,5,1
17812,3,4,3,2
17813,3,2,2,2
17814,2,3,1,4
17815,4,4,5,2
17816,3,3,2,4
17817,2,3,2,4
17818,3,3,4,4
17819,4,5,5,2
17820,4,4,4,4
17821,4,5,5,2
17822,2,3,4,2
17823,2,3,3,4
17824,3,2,2,4
17825,3,3,2,4
17826,2,3,2,2
17827,4,4,5,4
17828,2,2,2,2
17829,4,5,5,2
17830,2,3,3,1
17831,3,2,2,2
17832,4,5,5,4
17833,2,3,4,2
17834,4,4,4,2
17835,3,3,1,1
17836,4,4,4,2
17837,4,5,4,2
17838,4,5,5,4
17839,4,4,5,4
17840,2,4,4,1
17841,2,4,4,1
17842,4,4,4,4
17843,3,4,4,2
17844,4,4,4,2
17845,2,2,4,4
17846,2,3,3,2
17847,2,3,4,2
17848,3,3,4,2
17849,3,4,2,1
17850,4,2,2,2
17851,3,3,5,2
17852,4,2,5,4
17853,5,5,5,4
17854,2,3,4,2
17855,4,4,5,3
17856,4,4,4,2
17857,4,4,4,4
17858,4,4,5,2
17859,4,4,5,2
17860,2,3,4,4
17861,2,2,2,1
17862,3,3,3,1
17863,3,5,5,1
17864,2,4,5,4
17865,2,3,2,4
17866,4,4,4,2
17867,2,3,1,2
17868,4,3,4,4
17869,2,3,4,4
17870,2,3,2,4
17871,4,2,2,2
17872,2,3,4,4
17873,4,3,4,2
17874,2,2,4,2
17875,2,3,4,1
17876,4,3,3,2
17877,4,4,4,2
17878,4,4,4,4
17879,3,2,2,4
17880,4,5,4,1
17881,2,2,1,1
17882,2,3,4,4
17883,2,3,4,2
17884,3,3,3,2
17885,3,2,4,4
17886,3,3,1,2
17887,4,4,5,2
17888,4,5,4,2
17889,3,4,4,1
17890,4,4,4,2
17891,3,4,4,2
17892,2,3,4,4
17893,4,2,4,4
17894,3,2,1,2
17895,4,2,2,3
17896,2,3,4,2
17897,3,3,4,4
17898,2,3,4,2
17899,3,3,4,2
17900,3,4,4,4
17901,3,2,4,1
17902,3,2,4,1
17903,4,4,4,1
17904,2,2,4,4
17905,2,3,4,4
17906,3,3,4,2
17907,3,4,2,2
17908,2,2,4,4
17909,3,2,4,4
17910,3,3,4,4
17911,4,4,4,2
17912,2,3,1,4
17913,3,3,4,2
17914,2,3,5,2
17915,3,3,4,1
17916,2,3,4,2
17917,4,3,5,2
17918,3,2,4,4
17919,2,3,5,4
17920,4,5,2,1
17921,4,2,4,1
17922,5,4,5,4
17923,5,4,2,2
17924,2,2,2,2
17925,3,3,5,4
17926,4,5,2,2
17927,2,4,1,2
17928,2,3,4,2
17929,2,3,4,1
17930,4,4,2,2
17931,5,5,5,2
17932,2,3,4,4
17933,2,3,4,4
17934,5,5,1,2
17935,4,3,4,3
17936,4,5,5,2
17937,3,4,4,4
17938,2,3,1,2
17939,4,4,2,2
17940,4,4,4,4
17941,2,3,4,1
17942,2,3,4,1
17943,3,3,4,1
17944,2,3,4,4
17945,2,2,2,4
17946,2,2,1,2
17947,3,3,4,2
17948,2,3,4,4
17949,3,4,5,4
17950,4,4,4,4
17951,4,4,2,2
17952,3,3,4,4
17953,4,2,2,2
17954,4,5,4,2
17955,4,2,2,1
17956,4,5,5,2
17957,4,4,5,2
17958,5,5,5,4
17959,2,3,4,4
17960,3,2,2,1
17961,4,2,2,1
17962,2,3,4,4
17963,4,4,4,2
17964,4,5,4,2
17965,4,4,4,4
17966,2,3,4,2
17967,3,2,2,2
17968,4,2,4,2
17969,4,3,4,1
17970,4,4,4,2
17971,2,2,4,2
17972,5,5,1,4
17973,2,3,2,4
17974,3,3,2,2
17975,2,3,4,3
17976,2,4,4,2
17977,3,3,4,4
17978,5,5,4,2
17979,2,3,4,2
17980,4,4,4,4
17981,2,3,4,1
17982,2,2,2,1
17983,3,4,4,1
17984,3,4,4,4
17985,4,3,4,4
17986,2,4,4,2
17987,4,4,4,2
17988,4,5,2,4
17989,4,3,4,4
17990,3,4,4,4
17991,3,3,4,2
17992,4,4,4,2
17993,3,3,4,4
17994,4,4,4,4
17995,3,4,5,4
17996,4,3,5,2
17997,2,3,5,4
17998,2,3,4,2
17999,2,3,4,2
18000,4,4,4,1
18001,2,3,4,2
18002,2,3,4,2
18003,3,3,4,4
18004,3,3,4,2
18005,3,2,2,4
18006,4,4,4,4
18007,2,3,4,4
18008,2,3,4,2
18009,5,5,4,4
18010,3,3,4,2
18011,5,5,4,2
18012,3,3,4,1
18013,3,2,2,2
18014,3,3,4,2
18015,4,2,2,4
18016,4,2,2,2
18017,2,2,4,4
18018,2,3,5,4
18019,4,4,4,4
18020,2,3,4,2
18021,4,4,4,4
18022,3,3,4,2
18023,4,4,4,4
18024,2,3,4,4
18025,4,4,4,4
18026,2,3,4,2
18027,2,4,4,4
18028,3,4,2,2
18029,4,5,4,2
18030,3,5,4,1
18031,3,2,2,2
18032,4,4,4,4
18033,2,2,2,2
18034,4,2,4,2
18035,2,4,4,1
18036,2,3,4,2
18037,3,4,4,2
18038,4,5,1,4
18039,2,3,2,4
18040,2,4,4,1
18041,2,2,4,1
18042,2,3,5,4
18043,4,3,4,2
18044,4,2,2,2
18045,4,4,2,4
18046,4,3,4,2
18047,2,3,4,2
18048,2,4,4,2
18049,2,2,1,1
18050,2,3,4,2
18051,2,2,4,2
18052,3,2,1,4
18053,2,3,4,4
18054,4,2,2,2
18055,2,3,4,3
18056,3,4,2,2
18057,2,2,4,4
18058,3,3,5,2
18059,5,5,1,2
18060,4,4,4,4
18061,2,2,3,1
18062,2,3,4,1
18063,4,5,4,1
18064,2,2,1,4
18065,2,3,4,4
18066,2,4,4,2
18067,4,3,4,2
18068,4,4,4,4
18069,2,3,4,4
18070,3,4,4,4
18071,4,2,2,2
18072,3,2,4,4
18073,2,3,4,2
18074,2,3,4,2
18075,2,3,4,1
18076,2,2,2,2
18077,3,3,4,2
18078,4,2,2,4
18079,5,5,1,4
18080,4,4,4,1
18081,3,3,5,1
18082,2,2,2,4
18083,3,2,2,2
18084,4,4,2,2
18085,4,4,2,4
18086,2,3,4,2
18087,4,4,1,2
18088,4,2,2,2
18089,4,4,5,1
18090,4,4,4,2
18091,2,2,4,2
18092,2,2,2,4
18093,2,3,4,4
18094,5,5,5,2
18095,2,3,5,3
18096,2,3,4,2
18097,3,3,4,4
18098,4,3,4,2
18099,5,5,1,2
18100,2,3,4,4
18101,2,3,4,1
18102,2,3,4,1
18103,2,4,1,1
18104,4,4,4,4
18105,4,5,3,4
18106,4,4,4,2
18107,2,3,4,2
18108,4,4,4,4
18109,5,5,5,4
18110,4,4,4,4
18111,2,3,5,2
18112,2,2,5,4
18113,4,4,5,2
18114,4,4,4,2
18115,2,2,1,1
18116,4,2,1,2
18117,2,3,5,2
18118,4,4,4,4
18119,2,3,4,4
18120,2,3,2,1
18121,3,2,2,1
18122,4,4,4,4
18123,2,3,4,2
18124,4,2,2,2
18125,5,5,1,4
18126,3,3,2,2
18127,3,2,2,2
18128,4,4,5,2
18129,2,3,3,1
18130,3,4,4,2
18131,2,3,5,2
18132,3,3,4,4
18133,3,3,4,4
18134,4,5,4,2
18135,3,2,1,3
18136,2,3,4,2
18137,5,5,4,4
18138,2,3,4,2
18139,2,2,2,2
18140,4,5,2,4
18141,2,3,4,1
18142,2,2,2,1
18143,4,5,4,1
18144,3,2,4,4
18145,5,5,1,4
18146,4,2,1,2
18147,4,4,4,2
18148,4,5,4,4
18149,3,3,2,4
18150,2,3,4,4
18151,3,3,3,2
18152,2,2,2,4
18153,2,4,4,2
18154,3,5,1,2
18155,4,5,4,1
18156,2,3,3,2
18157,1,3,3,2
18158,4,2,2,4
18159,4,4,4,4
18160,4,4,3,1
18161,4,4,4,1
18162,2,3,4,4
18163,4,3,3,2
18164,3,3,4,2
18165,4,3,4,4
18166,2,4,4,2
18167,2,3,5,2
18168,3,3,4,2
18169,3,3,2,1
18170,3,2,2,2
18171,3,3,4,2
18172,4,4,4,4
18173,3,3,1,4
18174,5,5,1,2
18175,2,2,4,3
18176,5,5,1,2
18177,4,4,4,4
18178,3,3,4,2
18179,4,4,4,2
18180,5,5,2,4
18181,3,2,2,1
18182,2,3,4,1
18183,2,3,4,1
18184,4,4,4,4
18185,3,2,2,4
18186,4,3,4,2
18187,2,2,2,2
18188,4,4,4,4
18189,3,2,4,4
18190,4,5,4,4
18191,2,3,4,2
18192,2,2,4,2
18193,3,2,2,4
18194,4,5,4,4
18195,4,5,4,4
18196,2,3,2,2
18197,2,2,4,4
18198,4,4,5,2
18199,2,3,4,2
18200,3,3,4,1
18201,3,2,1,2
18202,4,2,4,2
18203,4,4,4,4
18204,5,5,1,2
18205,5,4,4,4
18206,2,4,1,4
18207,4,4,4,4
18208,2,3,2,2
18209,3,4,4,4
18210,3,3,4,2
18211,3,4,4,2
18212,2,3,4,1
18213,4,4,4,2
18214,2,2,2,2
18215,2,3,5,4
18216,4,4,5,2
18217,2,3,4,4
18218,4,4,4,4
18219,2,2,2,4
18220,2,3,4,2
18221,4,2,5,4
18222,3,5,4,2
18223,3,3,4,4
18224,2,3,4,4
18225,4,5,4,4
18226,5,4,5,2
18227,4,4,4,4
18228,4,5,4,2
18229,3,2,4,2
18230,4,4,4,1
18231,2,3,5,2
18232,3,3,4,4
18233,2,4,4,2
18234,4,5,4,2
18235,2,2,4,1
18236,4,5,4,2
18237,4,5,4,2
18238,2,2,4,4
18239,4,5,4,4
18240,2,4,3,1
18241,2,4,3,1
18242,2,3,4,4
18243,4,5,4,2
18244,4,2,4,2
18245,4,4,4,4
18246,3,3,4,2
18247,3,4,4,2
18248,3,2,4,2
18249,2,2,4,1
18250,3,2,2,2
18251,3,4,4,2
18252,4,4,4,4
18253,2,3,4,4
18254,4,5,4,2
18255,4,5,4,3
18256,4,4,4,2
18257,4,5,4,4
18258,4,4,4,2
18259,4,5,2,2
18260,3,4,4,4
18261,3,2,2,1
18262,2,2,3,1
18263,2,3,4,1
18264,2,3,4,4
18265,4,4,4,4
18266,2,3,4,2
18267,2,3,4,2
18268,3,3,4,4
18269,2,4,4,4
18270,2,2,1,4
18271,4,5,2,2
18272,4,4,4,4
18273,4,4,4,2
18274,1,3,4,2
18275,3,2,4,1
18276,3,4,1,2
18277,3,2,2,2
18278,3,2,2,4
18279,3,1,2,4
18280,3,3,5,1
18281,4,4,4,1
18282,4,2,2,4
18283,2,2,4,2
18284,3,4,4,2
18285,2,4,1,4
18286,4,2,4,2
18287,4,5,4,2
18288,4,5,4,2
18289,4,4,4,1
18290,3,2,4,2
18291,4,4,3,2
18292,2,4,4,4
18293,2,2,4,4
18294,2,3,4,2
18295,4,4,4,3
18296,4,5,4,2
18297,4,2,2,4
18298,4,4,4,2
18299,3,3,3,2
18300,3,4,4,4
18301,5,4,4,1
18302,5,5,4,1
18303,4,3,3,1
18304,5,5,4,4
18305,2,3,5,4
18306,4,2,4,2
18307,4,3,4,2
18308,2,4,4,4
18309,2,3,4,4
18310,2,3,4,4
18311,4,4,4,2
18312,5,5,4,4
18313,4,2,4,2
18314,2,3,4,2
18315,4,4,4,1
18316,4,4,4,2
18317,4,2,4,2
18318,4,4,4,4
18319,5,5,2,4
18320,4,2,2,1
18321,4,5,4,1
18322,3,4,4,4
18323,2,2,3,2
18324,2,4,4,2
18325,2,3,4,4
18326,2,2,4,2
18327,3,3,4,2
18328,2,2,4,2
18329,4,4,5,1
18330,2,3,4,2
18331,5,5,4,2
18332,4,5,4,4
18333,2,3,4,4
18334,2,3,5,2
18335,2,3,4,3
18336,3,3,4,2
18337,4,4,4,4
18338,2,3,4,2
18339,4,2,2,2
18340,2,3,4,4
18341,4,5,4,1
18342,5,5,4,1
18343,3,4,4,1
18344,2,3,4,4
18345,2,3,4,4
18346,4,2,2,2
18347,2,3,4,2
18348,5,4,5,4
18349,4,4,4,4
18350,2,2,1,4
18351,3,2,3,2
18352,2,2,2,4
18353,3,2,2,2
18354,4,4,4,2
18355,3,3,4,1
18356,3,4,2,2
18357,2,3,4,2
18358,5,5,4,4
18359,5,5,4,4
18360,2,4,4,1
18361,2,4,4,1
18362,2,3,4,4
18363,4,3,4,2
18364,2,3,5,2
18365,3,2,2,4
18366,2,4,1,2
18367,2,2,2,2
18368,3,4,2,2
18369,3,4,4,1
18370,2,3,4,2
18371,2,3,4,2
18372,4,5,2,4
18373,3,2,2,4
18374,3,2,2,2
18375,4,2,3,3
18376,2,4,4,2
18377,4,2,2,4
18378,2,2,4,2
18379,3,3,4,2
18380,3,3,4,4
18381,2,2,1,1
18382,4,4,2,1
18383,3,4,1,1
18384,2,3,4,4
18385,5,5,5,4
18386,2,2,3,2
18387,4,4,4,2
18388,2,2,1,4
18389,2,3,4,4
18390,4,5,4,4
18391,4,4,4,2
18392,2,2,2,2
18393,4,4,4,4
18394,3,2,4,4
18395,3,2,4,4
18396,2,2,2,2
18397,2,2,1,4
18398,3,4,4,2
18399,3,4,4,2
18400,2,3,4,1
18401,2,3,4,2
18402,2,3,2,2
18403,3,4,4,4
18404,2,3,4,2
18405,2,3,4,4
18406,2,3,4,4
18407,4,4,4,4
18408,4,4,4,2
18409,4,3,4,4
18410,4,3,4,2
18411,2,3,2,2
18412,5,5,4,1
18413,4,3,4,2
18414,2,3,4,2
18415,3,4,4,4
18416,3,4,4,2
18417,2,2,1,4
18418,2,2,1,4
18419,2,3,2,4
18420,4,2,2,2
18421,3,4,4,4
18422,2,4,4,2
18423,2,2,2,2
18424,2,3,4,4
18425,2,4,4,2
18426,3,4,4,2
18427,2,4,4,2
18428,4,4,4,1
18429,4,5,4,2
18430,4,2,2,2
18431,4,4,4,4
18432,2,2,4,4
18433,4,4,4,2
18434,4,4,4,3
18435,2,3,4,2
18436,3,3,4,4
18437,4,5,4,2
18438,4,4,4,2
18439,2,3,4,4
18440,4,5,4,1
18441,2,2,1,1
18442,2,2,4,1
18443,3,3,4,4
18444,4,5,4,4
18445,2,3,4,2
18446,3,3,5,2
18447,2,3,5,4
18448,3,4,4,4
18449,2,2,2,4
18450,2,4,2,2
18451,3,4,4,2
18452,3,4,4,4
18453,3,3,4,4
18454,2,3,4,4
18455,4,4,4,2
18456,2,3,4,4
18457,3,2,2,2
18458,4,4,4,2
18459,2,3,4,1
18460,2,4,4,2
18461,2,3,4,2
18462,2,3,5,4
18463,2,3,4,2
18464,2,4,4,4
18465,4,4,4,4
18466,4,2,4,4
18467,4,4,4,2
18468,4,4,4,4
18469,4,4,4,2
18470,3,2,2,2
18471,4,2,2,2
18472,3,2,1,4
18473,4,4,4,2
18474,4,4,4,2
18475,2,2,4,2
18476,3,4,4,1
18477,4,4,2,2
18478,4,5,4,2
18479,4,2,2,4
18480,5,4,4,4
18481,2,2,4,2
18482,3,4,4,3
18483,2,3,4,2
18484,4,5,4,4
18485,4,4,4,2
18486,2,3,4,2
18487,4,4,4,4
18488,4,4,4,1
18489,5,5,5,1
18490,4,4,4,1
18491,2,3,4,4
18492,3,3,4,4
18493,5,5,4,2
18494,2,3,4,2
18495,3,4,4,4
18496,2,4,4,4
18497,2,3,4,4
18498,3,4,4,2
18499,2,3,4,2
18500,2,2,4,4
18501,4,4,2,4
18502,2,2,4,4
18503,3,4,3,2
18504,4,4,4,4
18505,4,2,1,2
18506,2,3,4,2
18507,2,3,4,1
18508,2,3,4,2
18509,4,4,4,2
18510,2,3,4,4
18511,2,3,4,2
18512,2,4,4,4
18513,4,5,5,4
18514,2,3,2,4
18515,4,5,5,2
18516,4,4,2,4
18517,3,3,3,2
18518,3,3,3,2
18519,2,3,1,2
18520,3,3,3,4
18521,3,2,3,2
18522,4,4,3,2
18523,3,5,5,2
18524,5,5,5,1
18525,3,4,4,2
18526,3,4,4,2
18527,2,3,2,4
18528,3,3,1,4
18529,4,3,4,2
18530,4,5,5,3
18531,1,2,1,2
18532,4,4,4,4
18533,3,2,5,2
18534,5,5,5,2
18535,4,5,5,4
18536,4,4,4,1
18537,4,4,3,1
18538,2,3,1,1
18539,3,4,5,4
18540,2,4,3,4
18541,2,2,1,2
18542,2,3,2,2
18543,2,4,3,4
18544,3,3,5,4
18545,3,4,5,4
18546,3,4,5,2
18547,4,4,5,2
18548,3,3,3,4
18549,3,3,3,4
18550,2,3,3,4
18551,4,4,4,2
18552,2,3,2,4
18553,2,3,1,2
18554,2,3,1,2
18555,2,4,1,1
18556,4,4,4,2
18557,2,4,5,2
18558,3,2,4,4
18559,4,4,3,2
18560,2,3,2,4
18561,3,5,4,4
18562,5,5,5,4
18563,4,5,5,2
18564,2,3,3,4
18565,2,2,1,2
18566,2,4,3,2
18567,2,3,2,2
18568,2,3,1,4
18569,2,4,2,2
18570,3,4,3,2
18571,3,4,4,2
18572,4,4,4,1
18573,4,4,1,2
18574,5,5,5,2
18575,2,3,1,4
18576,2,3,1,4
18577,3,4,5,2
18578,4,4,2,3
18579,2,2,1,2
18580,2,4,4,4
18581,4,4,5,2
18582,5,5,5,2
18583,2,3,1,4
18584,4,4,4,1
18585,4,4,4,1
18586,4,4,5,1
18587,3,2,2,4
18588,3,4,2,4
18589,2,2,2,2
18590,2,4,2,2
18591,4,4,4,4
18592,4,5,5,4
18593,4,5,5,4
18594,4,5,5,2
18595,2,3,1,2
18596,2,2,1,4
18597,2,3,1,4
18598,3,4,1,4
18599,2,4,4,2
18600,2,3,3,4
18601,2,4,4,2
18602,2,3,2,2
18603,4,4,4,1
18604,2,4,1,2
18605,2,4,4,2
18606,4,5,4,4
18607,2,2,2,2
18608,2,3,4,4
18609,4,4,4,4
18610,3,2,4,4
18611,4,4,4,2
18612,3,3,4,4
18613,2,3,4,2
18614,3,2,2,2
18615,2,3,4,2
18616,2,3,4,4
18617,3,2,2,2
18618,2,3,1,2
18619,2,3,4,2
18620,2,4,4,1
18621,3,3,3,2
18622,2,2,4,2
18623,2,2,2,4
18624,2,3,3,4
18625,2,3,3,2
18626,4,2,2,3
18627,4,3,4,2
18628,2,3,1,4
18629,4,4,4,2
18630,2,4,4,2
18631,2,4,4,4
18632,3,3,4,1
18633,4,4,4,1
18634,4,4,4,1
18635,2,3,4,4
18636,3,4,2,4
18637,3,4,4,2
18638,4,3,3,2
18639,4,3,5,4
18640,2,3,1,4
18641,4,4,3,4
18642,4,4,5,2
18643,2,3,3,2
18644,4,3,3,4
18645,4,4,5,4
18646,3,2,1,4
18647,2,4,3,2
18648,4,4,4,4
18649,2,3,1,2
18650,5,5,5,2
18651,3,4,1,1
18652,2,2,1,2
18653,4,5,5,2
18654,4,4,4,4
18655,2,4,2,2
18656,2,2,2,4
18657,4,4,3,4
18658,4,4,5,4
18659,4,4,5,2
18660,4,5,5,4
18661,4,4,3,2
18662,3,2,2,4
18663,2,3,3,2
18664,4,4,5,2
18665,2,2,2,1
18666,2,3,5,2
18667,2,3,2,2
18668,2,3,1,4
18669,2,3,5,4
18670,4,5,5,1
18671,2,3,5,1
18672,4,4,5,4
18673,5,5,5,2
18674,2,2,4,2
18675,4,5,4,4
18676,2,4,4,2
18677,3,4,4,2
18678,2,4,4,2
18679,2,3,4,1
18680,2,3,4,2
18681,3,4,1,2
18682,2,3,2,4
18683,4,4,5,4
18684,4,3,4,2
18685,4,2,1,3
18686,3,3,4,2
18687,2,3,4,4
18688,2,2,2,2
18689,2,2,2,2
18690,2,3,3,4
18691,2,3,4,1
18692,3,4,4,1
18693,2,4,4,1
18694,4,4,4,4
18695,4,4,4,4
18696,4,3,3,2
18697,2,3,3,2
18698,3,4,4,4
18699,3,3,4,4
18700,4,5,5,4
18701,4,4,4,4
18702,4,2,2,2
18703,2,4,4,2
18704,4,4,4,1
18705,4,4,4,2
18706,4,5,4,2
18707,4,4,4,4
18708,2,3,4,4
18709,4,4,4,1
18710,4,2,1,1
18711,4,2,2,4
18712,3,3,3,2
18713,3,3,4,2
18714,2,4,4,4
18715,4,5,5,2
18716,4,4,4,2
18717,3,4,5,2
18718,3,2,4,1
18719,2,4,1,2
18720,4,4,4,2
18721,2,3,3,4
18722,2,3,3,4
18723,4,4,5,2
18724,3,2,2,3
18725,2,4,4,2
18726,4,5,4,4
18727,2,2,4,2
18728,4,4,4,2
18729,3,3,4,4
18730,2,4,4,1
18731,4,4,4,1
18732,2,3,4,1
18733,2,2,4,4
18734,4,4,4,4
18735,3,3,2,2
18736,2,4,4,2
18737,5,5,4,4
18738,2,3,4,4
18739,3,3,2,4
18740,4,4,4,4
18741,2,3,2,2
18742,2,2,1,2
18743,4,2,2,1
18744,2,3,4,2
18745,2,3,4,2
18746,4,4,4,4
18747,2,3,4,4
18748,2,3,3,1
18749,4,4,5,1
18750,5,5,5,4
18751,4,4,4,2
18752,5,4,4,2
18753,2,2,4,4
18754,4,4,4,2
18755,4,5,4,2
18756,2,2,4,2
18757,4,5,5,1
18758,2,3,4,2
18759,3,2,1,2
18760,4,5,5,4
18761,4,3,4,4
