Audio,Darwin,Josefina,Richard,Sayuri
17524,5,5,5,2
17525,2,3,1,4
17526,5,5,5,1
17527,2,3,3,5
17528,2,4,4,5
17529,5,5,5,2
17530,4,3,4,5
17531,4,3,3,2
17532,5,5,4,2
17533,4,4,4,1
17534,2,3,3,4
17535,5,5,5,5
17536,2,4,4,4
17537,2,3,3,3
17538,2,4,5,4
17539,2,4,3,4
17540,2,3,2,4
17541,4,5,5,2
17542,2,2,2,4
17543,4,3,3,1
17544,5,4,4,4
17545,5,5,4,1
17546,5,5,5,4
17547,4,4,4,1
17548,4,4,4,4
17549,2,3,2,5
17550,5,4,5,1
17551,5,4,5,1
17552,4,4,2,5
17553,2,4,4,1
17554,2,4,4,1
17555,2,3,3,4
17556,5,3,3,1
17557,4,4,2,2
17558,5,4,5,2
17559,4,4,4,2
17560,5,5,4,2
17561,5,5,4,1
17562,2,4,2,4
17563,4,4,5,3
17564,4,4,4,2
17565,5,4,4,4
17566,5,4,5,1
17567,2,2,2,5
17568,4,2,4,5
17569,3,3,3,2
17570,4,4,4,5
17571,4,4,4,2
17572,5,4,5,2
17573,5,5,4,1
17574,5,5,4,4
17575,4,4,2,5
17576,3,3,3,4
17577,4,4,4,3
17578,4,4,3,4
17579,2,4,2,4
17580,2,3,2,4
17581,2,3,1,2
17582,5,5,4,3
17583,5,5,5,4
17584,4,3,3,4
17585,2,4,2,4
17586,2,3,3,2
17587,4,4,3,4
17588,2,2,3,1
17589,4,4,4,4
17590,4,3,2,1
17591,2,3,3,4
17592,5,5,3,1
17593,2,4,2,4
17594,4,4,4,3
17595,2,4,4,4
17596,1,2,1,4
17597,4,4,2,4
17598,2,2,2,2
17599,2,2,2,4
17600,3,3,4,1
17601,4,5,4,4
17602,2,3,3,1
17603,2,3,3,4
17604,2,3,4,1
17605,2,2,2,4
17606,3,3,3,3
17607,3,3,4,4
17608,4,5,4,4
17609,5,4,5,4
17610,2,2,1,2
17611,2,4,4,4
17612,4,5,5,1
17613,1,2,1,2
17614,3,3,3,4
17615,4,4,4,1
17616,5,2,1,4
17617,4,5,5,1
17618,4,2,3,4
17619,2,2,3,1
17620,2,4,2,4
17621,4,3,3,3
17622,4,4,5,4
17623,2,4,2,4
17624,4,4,4,4
17625,2,3,3,2
17626,4,3,3,4
17627,5,5,5,1
17628,3,3,3,4
17629,5,5,5,1
17630,2,4,2,4
17631,1,4,5,4
17632,5,5,5,1
17633,4,4,4,4
17634,4,4,4,1
17635,4,5,4,4
17636,2,3,3,1
17637,5,2,3,4
17638,3,5,4,5
17639,2,3,3,1
17640,2,3,2,1
17641,4,4,4,5
17642,3,3,3,1
17643,2,3,3,1
17644,5,4,5,4
17645,4,3,3,1
17646,4,3,3,2
17647,2,3,3,2
17648,4,3,3,2
17649,2,3,1,2
17650,4,5,4,1
17651,4,3,3,4
17652,4,4,3,3
17653,5,5,5,2
17654,5,5,5,4
17655,5,4,4,1
17656,5,4,4,5
17657,4,3,3,5
17658,5,5,5,2
17659,5,5,5,5
17660,4,3,3,2
17661,4,4,2,2
17662,4,4,2,1
17663,5,4,2,4
17664,4,4,3,5
17665,5,4,5,4
17666,2,3,3,3
17667,2,3,3,4
17668,4,4,2,4
17669,4,4,5,4
17670,2,4,3,2
17671,1,2,1,4
17672,4,3,3,1
17673,4,4,4,4
17674,2,2,2,1
17675,5,5,5,4
17676,2,3,1,1
17677,5,5,5,4
17678,4,3,1,5
17679,2,4,1,1
17680,3,4,4,1
17681,2,1,3,5
17682,4,4,4,1
17683,3,3,4,1
17684,4,4,4,4
17685,5,5,4,1
17686,2,2,4,2
17687,5,5,4,2
17688,3,3,3,2
17689,2,3,3,2
17690,2,4,4,1
17691,1,2,1,4
17692,4,4,4,3
17693,3,3,1,2
17694,5,5,5,4
17695,5,5,5,1
17696,4,3,3,5
17697,2,3,4,5
17698,5,5,4,2
17699,2,4,5,5
17700,4,4,5,2
17701,2,4,5,2
17702,2,2,4,1
17703,2,2,1,4
17704,2,2,3,5
17705,4,4,4,4
17706,2,3,5,3
17707,4,5,5,4
17708,2,3,4,4
17709,2,3,3,4
17710,3,3,4,2
17711,5,5,4,4
17712,4,4,4,1
17713,2,3,3,4
17714,5,5,4,1
17715,5,5,4,4
17716,2,4,3,1
17717,4,3,2,4
17718,4,4,4,5
17719,5,5,5,1
17720,4,4,3,1
17721,2,2,3,5
17722,5,5,5,1
17723,5,5,5,1
17724,4,4,4,4
17725,2,4,4,1
17726,2,4,3,2
17727,4,3,3,2
17728,2,2,3,2
17729,3,3,3,2
17730,2,3,3,1
17731,3,4,4,4
17732,4,4,2,3
17733,3,5,5,2
17734,4,4,5,4
17735,2,3,3,1
17736,2,3,4,5
17737,4,4,4,5
17738,4,3,3,2
17739,3,3,4,5
17740,5,4,5,2
17741,4,4,5,2
17742,2,3,3,1
17743,2,3,3,4
17744,2,3,3,5
17745,4,5,4,4
17746,2,3,4,3
17747,4,5,5,4
17748,5,4,4,4
17749,5,4,5,4
17750,5,4,5,2
17751,2,2,4,4
17752,4,4,5,1
17753,2,4,3,4
17754,5,5,5,1
17755,5,5,5,4
17756,5,5,5,1
17757,5,5,4,4
17758,4,3,4,5
17759,4,3,3,1
17760,4,4,4,1
17761,4,4,5,5
17762,4,4,4,1
17763,4,3,3,1
17764,5,5,5,4
17765,2,2,1,1
17766,2,4,4,2
17767,4,4,3,2
17768,4,4,4,2
17769,4,4,5,2
17770,4,4,5,1
17771,4,4,4,4
17772,3,3,3,3
17773,3,3,3,2
17774,2,2,1,4
17775,4,3,4,1
17776,4,4,1,5
17777,5,5,5,5
17778,2,4,1,2
17779,2,2,3,5
17780,3,3,4,2
17781,4,4,5,2
17782,2,4,1,1
17783,5,5,5,4
17784,3,3,4,5
17785,4,3,2,4
17786,2,3,1,3
17787,4,4,5,4
17788,2,2,1,4
17789,5,5,5,4
17790,3,3,1,2
17791,4,3,1,3
17792,3,3,4,4
17793,2,4,5,4
17794,4,4,4,4
17795,5,4,4,2
17796,3,5,4,4
17797,4,4,2,1
17798,2,4,4,4
17799,2,3,2,1
17800,2,4,1,4
17801,2,2,1,1
17802,2,3,2,4
17803,4,4,4,3
17804,3,3,1,4
17805,4,4,4,4
17806,3,3,4,4
17807,2,4,3,2
17808,4,4,2,4
17809,4,4,4,1
17810,4,2,4,4
17811,5,5,5,1
17812,3,4,4,4
17813,4,4,4,1
17814,2,3,1,4
17815,5,4,5,3
17816,3,3,3,4
17817,2,2,4,4
17818,3,3,2,4
17819,5,5,5,2
17820,4,4,2,4
17821,5,5,5,1
17822,2,2,2,3
17823,2,3,2,4
17824,4,4,4,4
17825,4,3,2,4
17826,2,3,3,2
17827,4,4,5,4
17828,2,4,2,1
17829,5,5,5,4
17830,2,4,1,1
17831,4,4,4,4
17832,5,5,5,4
17833,2,3,2,1
17834,5,4,4,4
17835,3,3,1,1
17836,5,4,4,4
17837,5,5,4,1
17838,5,5,5,4
17839,5,5,5,5
17840,2,4,3,1
17841,2,4,2,1
17842,4,5,4,5
17843,4,4,2,1
17844,4,4,3,1
17845,2,4,4,4
17846,2,3,3,1
17847,2,3,2,2
17848,4,4,4,2
17849,4,4,4,2
17850,5,4,4,2
17851,3,3,5,1
17852,5,4,5,4
17853,5,5,5,3
17854,2,3,1,2
17855,5,4,5,4
17856,4,4,4,1
17857,4,4,4,5
17858,5,5,5,5
17859,4,5,5,2
17860,2,3,4,5
17861,2,4,2,2
17862,3,3,3,2
17863,4,5,5,1
17864,2,4,5,4
17865,2,3,2,5
17866,4,4,4,4
17867,2,3,1,3
17868,4,3,2,4
17869,2,3,2,4
17870,2,2,2,4
17871,4,4,2,2
17872,2,3,2,4
17873,4,3,2,1
17874,2,4,2,4
17875,2,3,2,1
17876,4,3,3,4
17877,4,4,2,1
17878,4,4,2,4
17879,4,4,2,5
17880,5,5,4,1
17881,2,2,1,1
17882,2,3,1,5
17883,2,3,2,1
17884,3,3,3,1
17885,4,4,2,4
17886,3,3,1,1
17887,4,4,4,2
17888,4,5,2,2
17889,4,4,4,2
17890,4,4,4,2
17891,4,4,2,1
17892,2,3,2,4
17893,4,2,2,3
17894,4,4,1,2
17895,5,4,4,4
17896,2,2,2,1
17897,3,3,2,5
17898,2,3,2,5
17899,3,3,2,2
17900,4,4,2,5
17901,4,4,4,2
17902,3,4,2,2
17903,4,4,4,1
17904,2,2,2,4
17905,2,3,2,5
17906,4,3,2,4
17907,4,4,4,3
17908,2,3,2,4
17909,4,4,4,4
17910,3,3,3,4
17911,4,4,2,2
17912,2,2,1,4
17913,4,4,2,1
17914,2,3,2,4
17915,4,3,3,1
17916,2,3,2,4
17917,4,3,2,1
17918,4,4,2,4
17919,2,3,1,5
17920,5,5,5,1
17921,4,4,4,1
17922,5,5,5,5
17923,5,5,4,1
17924,2,4,4,1
17925,3,3,1,4
17926,5,5,4,1
17927,2,4,2,2
17928,2,2,2,2
17929,2,3,2,2
17930,5,4,4,2
17931,5,5,5,1
17932,2,3,3,4
17933,2,3,2,3
17934,5,5,5,2
17935,5,3,2,4
17936,5,5,5,1
17937,4,4,3,5
17938,2,2,1,5
17939,5,4,4,2
17940,5,4,4,5
17941,2,3,2,2
17942,2,3,1,2
17943,3,3,5,1
17944,2,3,2,4
17945,2,4,4,5
17946,2,2,2,4
17947,3,3,2,3
17948,2,3,2,4
17949,4,4,2,4
17950,4,4,2,4
17951,5,4,4,2
17952,4,3,2,4
17953,5,4,4,1
17954,5,5,5,4
17955,5,4,4,1
17956,5,5,5,4
17957,4,4,1,1
17958,5,5,5,4
17959,2,3,2,5
17960,4,4,4,1
17961,5,4,4,1
17962,2,3,2,5
17963,4,4,4,1
17964,5,5,4,1
17965,5,4,4,4
17966,2,3,2,1
17967,4,4,4,2
17968,5,4,4,2
17969,4,2,2,2
17970,5,5,4,2
17971,2,3,2,1
17972,5,5,5,4
17973,2,3,2,3
17974,3,4,2,2
17975,2,2,2,4
17976,4,4,2,1
17977,2,3,1,5
17978,5,5,4,5
17979,2,3,4,2
17980,5,4,4,5
17981,2,3,1,2
17982,2,4,2,2
17983,3,4,4,1
17984,4,5,4,4
17985,4,3,1,5
17986,2,4,2,4
17987,5,4,2,3
17988,5,5,2,4
17989,4,3,3,4
17990,4,4,2,4
17991,4,3,2,2
17992,5,5,4,3
17993,4,3,2,4
17994,5,4,4,4
17995,3,4,2,4
17996,4,3,2,2
17997,2,2,2,4
17998,2,2,2,1
17999,2,3,2,4
18000,4,4,2,1
18001,2,3,3,4
18002,2,3,3,1
18003,3,3,3,4
18004,3,3,3,3
18005,4,4,2,4
18006,5,4,4,4
18007,2,3,2,4
18008,2,3,2,2
18009,5,5,4,4
18010,3,3,2,1
18011,5,5,4,4
18012,3,3,3,1
18013,4,4,2,4
18014,3,3,2,1
18015,4,4,4,4
18016,5,4,2,3
18017,2,4,2,4
18018,2,3,1,4
18019,4,4,4,4
18020,2,3,2,2
18021,4,4,4,4
18022,4,3,2,3
18023,4,4,4,4
18024,2,4,2,4
18025,4,4,2,4
18026,2,3,2,2
18027,4,4,1,4
18028,4,4,1,1
18029,5,5,4,4
18030,4,5,4,1
18031,4,4,4,4
18032,5,4,4,4
18033,2,4,2,1
18034,4,4,4,4
18035,2,4,4,1
18036,2,3,2,4
18037,3,4,2,1
18038,5,5,4,4
18039,2,2,1,5
18040,2,4,1,1
18041,1,3,2,1
18042,2,3,1,5
18043,4,3,2,1
18044,5,4,4,1
18045,5,4,5,4
18046,4,3,2,1
18047,2,4,1,2
18048,2,4,2,2
18049,2,3,1,2
18050,1,2,2,2
18051,2,2,2,1
18052,2,4,2,4
18053,2,3,4,3
18054,5,4,4,2
18055,1,3,2,4
18056,4,4,4,1
18057,1,4,2,5
18058,3,3,2,5
18059,5,5,5,2
18060,5,4,4,5
18061,2,4,2,2
18062,2,3,2,2
18063,4,5,5,1
18064,2,4,1,4
18065,2,3,2,5
18066,2,4,1,4
18067,4,3,2,3
18068,5,5,4,4
18069,2,3,2,4
18070,4,4,4,4
18071,4,4,2,2
18072,3,4,4,4
18073,2,3,2,1
18074,2,2,3,4
18075,2,3,1,1
18076,2,4,2,4
18077,3,3,2,1
18078,5,4,2,4
18079,5,5,5,5
18080,5,5,1,1
18081,3,3,1,1
18082,2,4,2,5
18083,4,4,2,1
18084,4,4,4,1
18085,4,4,4,4
18086,2,3,1,1
18087,5,4,4,2
18088,5,4,4,2
18089,5,4,1,2
18090,4,4,4,2
18091,2,4,2,1
18092,2,4,4,4
18093,2,3,2,3
18094,5,5,5,2
18095,2,3,1,4
18096,2,3,2,1
18097,3,3,4,5
18098,5,3,4,5
18099,5,5,5,2
18100,2,3,1,5
18101,2,3,2,2
18102,1,2,1,2
18103,2,4,5,1
18104,4,4,2,4
18105,5,5,5,5
18106,4,4,2,4
18107,2,3,4,3
18108,4,4,1,4
18109,5,5,5,4
18110,4,4,2,4
18111,2,3,1,2
18112,2,2,2,4
18113,5,5,5,1
18114,4,4,4,4
18115,1,4,1,1
18116,4,4,1,4
18117,2,2,1,1
18118,4,4,2,4
18119,2,3,1,5
18120,2,3,1,1
18121,4,4,2,1
18122,5,5,4,5
18123,2,3,2,1
18124,4,4,2,1
18125,5,5,5,4
18126,3,3,1,1
18127,4,4,2,2
18128,5,5,5,2
18129,2,3,1,2
18130,3,4,1,2
18131,2,2,1,1
18132,4,3,1,4
18133,3,3,4,3
18134,5,5,4,2
18135,3,3,2,4
18136,2,3,2,1
18137,5,5,4,5
18138,2,2,1,5
18139,2,4,2,2
18140,4,5,2,5
18141,2,3,2,2
18142,2,4,2,2
18143,5,5,4,1
18144,4,2,2,4
18145,5,5,5,5
18146,4,4,4,4
18147,4,5,4,3
18148,5,5,4,4
18149,3,3,1,4
18150,2,3,1,4
18151,3,3,1,2
18152,2,4,4,4
18153,2,4,1,1
18154,4,5,4,4
18155,5,5,4,1
18156,2,3,3,4
18157,1,3,2,1
18158,5,5,2,4
18159,4,4,4,5
18160,5,4,3,1
18161,5,4,4,1
18162,2,3,1,5
18163,4,4,2,1
18164,4,3,2,1
18165,4,3,4,4
18166,2,4,1,1
18167,2,3,1,2
18168,3,3,2,2
18169,3,3,4,2
18170,4,4,2,2
18171,4,3,4,1
18172,5,4,1,4
18173,3,3,1,3
18174,5,5,4,2
18175,2,2,1,4
18176,5,5,5,1
18177,5,5,4,5
18178,3,3,2,5
18179,4,4,4,2
18180,5,5,5,5
18181,4,4,2,2
18182,2,3,2,2
18183,2,3,1,1
18184,4,4,4,4
18185,4,4,2,5
18186,4,3,2,4
18187,2,4,1,3
18188,5,5,4,4
18189,3,4,4,4
18190,4,5,4,4
18191,2,3,1,2
18192,2,2,1,3
18193,4,4,2,4
18194,5,5,4,4
18195,5,5,4,4
18196,2,3,4,2
18197,2,4,1,4
18198,4,4,1,1
18199,2,3,2,4
18200,3,3,4,1
18201,3,4,1,4
18202,4,4,4,1
18203,4,4,4,4
18204,5,5,5,3
18205,5,5,4,4
18206,2,4,1,4
18207,5,4,4,4
18208,2,3,2,2
18209,4,4,2,4
18210,3,3,1,1
18211,4,4,1,4
18212,2,3,4,1
18213,4,4,2,4
18214,2,2,2,1
18215,2,3,1,4
18216,5,5,5,3
18217,2,2,2,4
18218,5,5,4,4
18219,2,4,1,4
18220,2,3,1,2
18221,4,4,1,4
18222,4,5,4,3
18223,3,3,4,4
18224,2,3,2,4
18225,4,5,4,4
18226,5,5,5,2
18227,4,4,4,4
18228,5,5,4,1
18229,4,4,4,4
18230,4,4,4,1
18231,2,3,1,4
18232,3,3,1,4
18233,2,4,4,1
18234,5,5,4,4
18235,2,2,1,1
18236,5,5,4,4
18237,4,5,4,1
18238,2,4,1,4
18239,4,5,4,5
18240,2,4,2,1
18241,2,4,4,1
18242,2,3,1,5
18243,5,5,4,1
18244,4,4,4,1
18245,4,4,4,4
18246,4,3,2,1
18247,4,4,1,2
18248,4,4,2,2
18249,2,4,1,2
18250,4,4,2,2
18251,4,4,4,1
18252,5,4,4,4
18253,2,3,1,3
18254,5,5,4,2
18255,5,5,4,4
18256,4,4,4,1
18257,5,5,4,5
18258,4,4,4,5
18259,4,5,5,2
18260,3,4,4,5
18261,3,4,4,2
18262,2,4,1,2
18263,2,3,2,1
18264,1,3,4,4
18265,5,4,1,5
18266,2,3,3,4
18267,2,3,1,3
18268,3,3,1,4
18269,2,4,4,4
18270,2,4,1,4
18271,5,5,5,2
18272,4,4,2,4
18273,5,4,4,1
18274,1,2,1,4
18275,4,4,1,1
18276,4,4,1,4
18277,4,4,2,1
18278,4,4,2,4
18279,3,1,2,5
18280,4,3,1,1
18281,5,4,4,1
18282,4,4,2,5
18283,2,4,2,1
18284,4,4,2,1
18285,2,4,1,4
18286,5,4,2,1
18287,5,5,2,2
18288,5,5,5,2
18289,5,5,4,2
18290,4,4,4,2
18291,4,4,3,1
18292,2,4,4,4
18293,2,3,1,3
18294,2,3,1,2
18295,5,4,4,4
18296,5,5,5,1
18297,5,4,2,5
18298,4,4,4,5
18299,3,3,2,2
18300,4,4,4,5
18301,5,4,4,2
18302,5,5,4,2
18303,4,3,2,1
18304,5,5,5,4
18305,2,3,1,5
18306,4,4,2,4
18307,4,3,4,3
18308,2,4,3,4
18309,2,3,2,4
18310,2,2,4,4
18311,4,4,1,2
18312,5,5,4,4
18313,4,4,4,1
18314,2,3,2,4
18315,5,4,4,1
18316,4,4,4,4
18317,5,4,4,1
18318,4,4,4,4
18319,5,5,5,5
18320,5,4,2,1
18321,5,5,4,1
18322,3,4,4,5
18323,2,2,1,1
18324,2,4,1,1
18325,2,2,2,4
18326,2,2,1,1
18327,3,3,4,2
18328,1,4,2,2
18329,4,4,3,2
18330,2,3,2,2
18331,5,5,4,1
18332,5,5,4,4
18333,2,3,1,3
18334,2,3,1,2
18335,2,3,1,4
18336,3,3,2,1
18337,5,4,4,5
18338,2,3,1,5
18339,4,4,2,2
18340,2,3,3,5
18341,5,5,4,2
18342,5,5,4,2
18343,4,4,4,1
18344,2,3,3,4
18345,2,3,3,5
18346,5,5,4,4
18347,2,3,1,3
18348,5,5,5,4
18349,4,4,4,4
18350,2,2,1,4
18351,4,4,2,2
18352,2,2,1,4
18353,4,4,2,1
18354,4,4,1,4
18355,3,3,4,1
18356,4,4,1,4
18357,2,2,1,1
18358,5,5,4,4
18359,5,5,4,5
18360,2,4,1,1
18361,2,4,1,1
18362,2,2,1,5
18363,4,3,4,1
18364,2,4,3,1
18365,4,4,4,4
18366,2,4,1,1
18367,2,4,2,2
18368,3,4,4,2
18369,3,4,1,2
18370,2,3,1,2
18371,2,3,1,1
18372,5,5,5,4
18373,4,4,2,3
18374,4,4,2,2
18375,4,4,3,4
18376,2,4,1,1
18377,5,4,2,5
18378,2,4,1,5
18379,3,3,4,2
18380,3,3,4,5
18381,2,4,1,2
18382,5,4,2,2
18383,4,4,1,1
18384,2,3,2,4
18385,5,5,5,5
18386,2,4,2,4
18387,5,4,4,3
18388,2,4,1,4
18389,2,3,1,4
18390,5,5,4,4
18391,5,4,4,2
18392,1,4,4,3
18393,4,4,4,4
18394,4,4,4,4
18395,4,4,4,4
18396,2,4,2,2
18397,2,4,1,4
18398,3,4,4,1
18399,4,4,4,4
18400,2,3,3,1
18401,2,3,4,4
18402,2,4,2,1
18403,4,4,1,4
18404,2,3,2,3
18405,2,3,1,4
18406,2,3,1,4
18407,5,5,4,4
18408,4,4,3,2
18409,4,3,3,4
18410,4,2,3,1
18411,2,3,1,4
18412,5,5,5,1
18413,4,3,3,4
18414,2,3,3,1
18415,3,4,4,4
18416,4,4,4,3
18417,2,4,1,4
18418,2,4,1,4
18419,2,3,1,4
18420,5,4,2,2
18421,4,4,5,4
18422,2,4,4,1
18423,1,4,2,1
18424,2,3,2,4
18425,2,4,1,1
18426,4,4,4,2
18427,2,4,4,2
18428,4,4,4,2
18429,4,5,4,2
18430,5,4,4,1
18431,5,5,4,4
18432,2,2,1,3
18433,5,5,4,2
18434,5,5,4,4
18435,2,3,2,1
18436,3,3,4,5
18437,5,5,5,5
18438,5,5,4,2
18439,2,4,1,5
18440,5,5,4,2
18441,2,4,1,2
18442,2,4,4,1
18443,3,3,3,4
18444,5,5,4,5
18445,2,3,1,4
18446,2,3,1,3
18447,2,3,1,4
18448,3,4,4,4
18449,2,4,2,4
18450,2,4,5,2
18451,3,4,4,3
18452,4,4,3,4
18453,3,3,4,4
18454,2,3,3,4
18455,5,5,4,2
18456,1,2,1,4
18457,4,4,2,1
18458,4,3,4,4
18459,2,3,1,1
18460,2,4,4,4
18461,2,3,1,1
18462,2,3,1,4
18463,2,3,3,3
18464,2,4,2,4
18465,5,5,3,4
18466,4,4,3,4
18467,4,5,4,2
18468,5,4,4,4
18469,5,4,4,1
18470,4,4,2,1
18471,5,4,2,1
18472,4,4,1,4
18473,5,4,4,1
18474,5,4,4,2
18475,2,4,4,2
18476,4,4,4,2
18477,4,4,2,2
18478,5,5,5,1
18479,5,4,4,4
18480,5,5,4,3
18481,2,4,2,2
18482,4,4,4,4
18483,2,3,3,1
18484,5,5,4,5
18485,5,4,4,5
18486,2,3,1,2
18487,4,5,2,5
18488,5,5,4,2
18489,5,5,5,2
18490,5,5,4,1
18491,2,4,1,4
18492,3,3,1,5
18493,5,5,4,4
18494,2,2,2,3
18495,4,4,4,4
18496,2,4,1,4
18497,2,2,1,4
18498,3,4,4,2
18499,2,3,1,3
18500,2,2,1,4
18501,5,4,5,4
18502,2,4,1,4
18503,3,4,2,2
18504,4,4,4,4
18505,5,4,5,1
18506,2,3,3,4
18507,2,3,3,1
18508,2,3,1,4
18509,5,5,4,1
18510,2,3,4,4
18511,1,3,2,3
18512,2,4,5,4
18513,5,5,4,4
18514,2,3,2,4
18515,5,5,5,2
18516,4,4,4,4
18517,3,3,3,1
18518,3,3,3,1
18519,2,3,1,1
18520,3,3,3,4
18521,4,4,4,1
18522,4,4,4,2
18523,5,5,5,2
18524,5,5,5,2
18525,4,5,5,2
18526,4,3,4,1
18527,2,3,2,4
18528,3,3,1,3
18529,4,3,4,2
18530,5,5,5,4
18531,1,4,1,1
18532,4,4,4,5
18533,4,4,4,5
18534,5,5,5,2
18535,5,5,5,5
18536,5,5,5,2
18537,5,4,3,2
18538,2,2,2,1
18539,4,4,4,4
18540,2,4,3,5
18541,2,4,4,4
18542,2,3,3,3
18543,2,5,4,4
18544,4,3,5,4
18545,3,4,5,4
18546,4,4,5,2
18547,5,5,5,3
18548,4,3,3,4
18549,4,3,3,4
18550,2,3,3,4
18551,5,5,5,2
18552,2,3,1,4
18553,1,3,1,1
18554,2,3,1,4
18555,2,4,3,1
18556,5,4,4,4
18557,2,4,3,1
18558,3,4,5,4
18559,5,4,3,3
18560,2,3,2,4
18561,4,5,4,4
18562,5,5,5,4
18563,5,5,5,2
18564,2,3,3,4
18565,2,4,1,1
18566,2,4,3,1
18567,2,4,2,1
18568,1,3,2,4
18569,2,4,2,1
18570,4,4,3,2
18571,4,4,3,2
18572,4,5,5,2
18573,5,5,4,2
18574,5,5,5,1
18575,2,3,1,4
18576,2,3,1,3
18577,4,4,4,2
18578,4,4,2,4
18579,2,2,1,1
18580,2,5,4,5
18581,5,5,5,5
18582,5,5,5,2
18583,2,3,1,5
18584,5,5,4,2
18585,5,5,4,2
18586,5,5,5,1
18587,4,4,4,4
18588,4,4,3,5
18589,2,4,2,4
18590,2,4,2,3
18591,5,5,5,4
18592,5,5,5,4
18593,4,5,5,4
18594,5,5,5,2
18595,2,3,2,3
18596,2,4,1,4
18597,2,3,1,4
18598,4,4,5,4
18599,2,5,4,2
18600,2,3,3,4
18601,2,5,4,1
18602,2,3,2,4
18603,4,4,4,1
18604,2,4,1,4
18605,2,4,3,1
18606,5,5,4,4
18607,2,4,2,3
18608,2,3,1,4
18609,4,4,4,4
18610,4,4,1,4
18611,5,5,4,2
18612,3,3,1,4
18613,2,3,3,1
18614,4,4,2,1
18615,2,4,2,1
18616,2,3,3,4
18617,4,4,2,1
18618,2,2,1,2
18619,2,4,2,2
18620,2,4,3,2
18621,3,3,3,2
18622,1,2,1,1
18623,2,2,1,4
18624,2,3,3,3
18625,2,3,3,2
18626,5,4,2,4
18627,4,3,3,1
18628,2,3,1,5
18629,4,4,2,5
18630,2,4,4,2
18631,2,4,2,5
18632,3,3,2,2
18633,4,5,4,2
18634,4,4,4,1
18635,2,3,2,4
18636,4,4,4,5
18637,3,4,4,4
18638,4,3,4,3
18639,5,4,4,4
18640,2,3,2,4
18641,4,4,3,4
18642,5,5,5,2
18643,2,3,4,3
18644,4,3,3,4
18645,5,5,5,4
18646,4,4,1,4
18647,2,4,3,2
18648,4,5,5,4
18649,2,3,2,1
18650,5,5,5,4
18651,3,4,1,1
18652,2,2,1,4
18653,5,5,5,1
18654,5,5,5,4
18655,2,4,2,3
18656,2,2,3,4
18657,4,4,3,4
18658,4,4,5,4
18659,4,4,3,2
18660,5,5,5,4
18661,4,4,4,1
18662,4,4,4,4
18663,2,3,4,1
18664,5,5,5,4
18665,1,4,3,1
18666,2,3,4,4
18667,2,2,2,1
18668,2,3,2,4
18669,2,3,3,5
18670,5,5,5,1
18671,2,3,3,1
18672,5,5,5,5
18673,5,5,5,1
18674,2,4,4,1
18675,4,5,4,4
18676,2,4,1,1
18677,4,5,4,2
18678,2,5,4,2
18679,2,3,2,2
18680,2,3,1,2
18681,4,4,1,1
18682,2,3,1,4
18683,4,4,5,3
18684,4,3,4,2
18685,5,4,4,4
18686,4,3,1,1
18687,2,3,3,5
18688,2,2,2,5
18689,2,4,2,2
18690,2,3,3,5
18691,2,3,1,2
18692,4,4,1,2
18693,2,4,1,1
18694,5,4,4,4
18695,4,4,4,5
18696,4,3,3,4
18697,2,3,3,3
18698,4,4,4,4
18699,3,3,4,4
18700,5,5,5,4
18701,5,5,4,4
18702,4,4,2,1
18703,2,4,4,4
18704,5,5,4,1
18705,4,4,4,4
18706,4,5,4,1
18707,4,4,2,4
18708,2,3,4,5
18709,5,5,4,1
18710,5,4,4,1
18711,4,4,2,5
18712,4,2,3,1
18713,4,3,2,1
18714,2,4,2,4
18715,5,5,5,1
18716,5,5,4,2
18717,3,4,5,2
18718,4,4,1,2
18719,2,4,1,2
18720,4,4,4,1
18721,2,3,3,4
18722,2,3,3,3
18723,4,5,5,2
18724,4,4,2,4
18725,2,4,4,1
18726,5,5,4,5
18727,2,4,2,5
18728,5,4,4,2
18729,3,3,2,5
18730,2,4,4,2
18731,5,5,4,2
18732,2,3,1,1
18733,2,4,2,4
18734,5,5,4,5
18735,4,3,2,4
18736,2,4,1,3
18737,5,5,4,4
18738,2,2,1,4
18739,3,3,2,4
18740,4,4,4,4
18741,2,3,1,1
18742,2,4,1,4
18743,5,4,4,1
18744,2,3,1,4
18745,2,3,4,1
18746,4,4,4,4
18747,2,4,4,5
18748,2,3,3,1
18749,4,4,4,1
18750,5,5,5,5
18751,5,5,4,1
18752,5,5,4,1
18753,2,4,1,4
18754,5,4,4,1
18755,5,5,4,2
18756,2,2,1,2
18757,5,5,5,2
18758,2,3,1,2
18759,4,4,1,1
18760,5,5,5,4
18761,4,3,4,3
18762,5,5,4,2
18763,4,2,1,4
18764,5,5,5,1
18765,4,3,1,5
18766,5,4,4,5
18767,5,4,4,2
18768,4,3,3,5
18769,2,3,3,2
18770,3,3,4,2
18771,2,4,2,1
18772,2,4,4,4
18773,4,4,4,5
18774,4,4,2,4
18775,5,4,4,3
18776,5,5,5,4
18777,2,3,2,4
18778,2,3,1,4
18779,4,4,2,3
18780,5,5,4,4
18781,2,3,1,4
18782,4,3,3,4
18783,3,3,4,4
18784,4,4,2,1
18785,5,5,4,4
18786,4,4,2,1
18787,5,4,4,4
18788,2,3,2,1
18789,5,5,4,4
18790,5,4,4,5
18791,4,4,1,1
18792,5,4,1,1
18793,4,3,1,5
